day,npm_browser_logs,npm_browser_rum,npm_dd_trace
2021-09-15,37327.0,54998.0,263381.0
2021-09-16,38472.0,58610.0,251932.0
2021-09-17,28874.0,47968.0,211542.0
2021-09-18,4412.0,5406.0,38549.0
2021-09-19,4024.0,5153.0,32124.0
2021-09-20,32408.0,53426.0,230580.0
2021-09-21,34886.0,56968.0,265720.0
2021-09-22,36980.0,56509.0,267581.0
2021-09-23,33863.0,62346.0,261026.0
2021-09-24,26411.0,52877.0,216277.0
2021-09-25,4576.0,7414.0,42073.0
2021-09-26,4122.0,7826.0,42356.0
2021-09-27,32302.0,61648.0,239461.0
2021-09-28,33333.0,64208.0,267099.0
2021-09-29,33923.0,66358.0,274343.0
2021-09-30,32865.0,64327.0,266099.0
2021-10-01,26832.0,54710.0,225704.0
2021-10-02,4916.0,8155.0,43175.0
2021-10-03,5481.0,8531.0,38748.0
2021-10-04,35211.0,65195.0,253486.0
2021-10-05,36351.0,66129.0,275586.0
2021-10-06,37551.0,70355.0,271555.0
2021-10-07,39684.0,71451.0,273320.0
2021-10-08,31838.0,51947.0,201280.0
2021-10-09,5647.0,5899.0,32147.0
2021-10-10,5348.0,5429.0,25563.0
2021-10-11,31356.0,55380.0,184086.0
2021-10-12,39244.0,65353.0,251790.0
2021-10-13,63367.0,93300.0,242352.0
2021-10-14,59622.0,85149.0,270122.0
2021-10-15,48376.0,75415.0,232955.0
2021-10-16,5645.0,7559.0,28758.0
2021-10-17,5967.0,7073.0,25656.0
2021-10-18,56074.0,84851.0,230207.0
2021-10-19,58017.0,92221.0,257840.0
2021-10-20,63973.0,93040.0,256873.0
2021-10-21,68389.0,97362.0,252167.0
2021-10-22,54394.0,78953.0,213878.0
2021-10-23,6842.0,8608.0,27653.0
2021-10-24,7047.0,9348.0,28541.0
2021-10-25,62885.0,90648.0,241573.0
2021-10-26,66961.0,98467.0,256513.0
2021-10-27,67774.0,101110.0,259511.0
2021-10-28,58208.0,92879.0,258513.0
2021-10-29,54936.0,80182.0,192557.0
2021-10-30,8023.0,9769.0,31044.0
2021-10-31,6485.0,8242.0,30084.0
2021-11-01,54317.0,81255.0,217841.0
2021-11-02,64530.0,95664.0,250112.0
2021-11-03,71806.0,100842.0,253867.0
2021-11-04,66790.0,99849.0,255378.0
2021-11-05,63974.0,98250.0,235027.0
2021-11-06,12434.0,14524.0,36692.0
2021-11-07,12591.0,14398.0,34322.0
2021-11-08,67548.0,97464.0,240932.0
2021-11-09,71993.0,110773.0,263562.0
2021-11-10,68348.0,106150.0,260238.0
2021-11-11,48609.0,80559.0,211004.0
2021-11-12,49595.0,82413.0,215648.0
2021-11-13,8337.0,10948.0,34394.0
2021-11-14,6724.0,9002.0,27547.0
2021-11-15,68857.0,105903.0,241647.0
2021-11-16,82161.0,118111.0,283090.0
2021-11-17,66963.0,99523.0,281687.0
2021-11-18,68082.0,99650.0,273297.0
2021-11-19,57112.0,91953.0,236482.0
2021-11-20,9300.0,12199.0,53051.0
2021-11-21,6793.0,9080.0,45602.0
2021-11-22,57437.0,90852.0,242408.0
2021-11-23,60617.0,93147.0,258801.0
2021-11-24,57488.0,87807.0,235548.0
2021-11-25,39167.0,60913.0,154098.0
2021-11-26,29067.0,42773.0,115200.0
2021-11-27,5313.0,7068.0,42216.0
2021-11-28,6803.0,9790.0,47267.0
2021-11-29,72660.0,117309.0,259945.0
2021-11-30,76768.0,117885.0,276964.0
2021-12-01,78945.0,121568.0,290941.0
2021-12-02,73208.0,112222.0,271944.0
2021-12-03,64157.0,98553.0,254997.0
2021-12-04,8557.0,11310.0,38325.0
2021-12-05,6577.0,7093.0,31940.0
2021-12-06,71010.0,104899.0,254104.0
2021-12-07,75334.0,109505.0,226650.0
2021-12-08,88862.0,128636.0,236783.0
2021-12-09,85131.0,124623.0,229562.0
2021-12-10,65423.0,104174.0,197508.0
2021-12-11,10816.0,16794.0,32972.0
2021-12-12,7632.0,10358.0,25977.0
2021-12-13,75852.0,110010.0,202175.0
2021-12-14,84293.0,121394.0,222921.0
2021-12-15,85265.0,124028.0,224247.0
2021-12-16,74482.0,110470.0,210707.0
2021-12-17,61136.0,94454.0,176698.0
2021-12-18,9889.0,13007.0,30429.0
2021-12-19,5342.0,6902.0,23472.0
2021-12-20,61095.0,87038.0,165092.0
2021-12-21,70579.0,99236.0,186028.0
2021-12-22,62306.0,84484.0,157030.0
2021-12-23,48256.0,68763.0,128602.0
2021-12-24,18468.0,26402.0,48673.0
2021-12-25,2993.0,3794.0,13352.0
2021-12-26,4049.0,4986.0,16872.0
2021-12-27,30232.0,39702.0,79286.0
2021-12-28,38163.0,50509.0,97385.0
2021-12-29,41391.0,55112.0,96468.0
2021-12-30,34600.0,46733.0,77179.0
2021-12-31,17459.0,23377.0,38281.0
2022-01-01,4489.0,4799.0,14543.0
2022-01-02,5183.0,5438.0,19421.0
2022-01-03,36397.0,50839.0,110189.0
2022-01-04,66133.0,94784.0,173348.0
2022-01-05,74195.0,108624.0,188229.0
2022-01-06,72067.0,106422.0,191710.0
2022-01-07,59574.0,89960.0,173558.0
2022-01-08,9796.0,13419.0,34504.0
2022-01-09,6995.0,8652.0,29369.0
2022-01-10,73859.0,103216.0,195428.0
2022-01-11,86255.0,128158.0,233379.0
2022-01-12,85777.0,127019.0,228605.0
2022-01-13,80417.0,124481.0,220996.0
2022-01-14,62459.0,104629.0,199297.0
2022-01-15,8421.0,12396.0,43447.0
2022-01-16,5874.0,8497.0,37627.0
2022-01-17,47825.0,72274.0,149088.0
2022-01-18,73784.0,115250.0,220236.0
2022-01-19,84209.0,129353.0,245895.0
2022-01-20,73443.0,121372.0,234189.0
2022-01-21,66293.0,109150.0,209434.0
2022-01-22,8912.0,13252.0,38023.0
2022-01-23,5936.0,8375.0,27763.0
2022-01-24,79072.0,120198.0,232361.0
2022-01-25,79006.0,127421.0,257633.0
2022-01-26,73839.0,121288.0,243921.0
2022-01-27,78480.0,131437.0,261800.0
2022-01-28,68002.0,117031.0,236206.0
2022-01-29,13878.0,19285.0,45323.0
2022-01-30,7569.0,11205.0,35650.0
2022-01-31,68667.0,108324.0,216652.0
2022-02-01,91009.0,137540.0,256037.0
2022-02-02,85470.0,131468.0,260561.0
2022-02-03,88522.0,138509.0,268758.0
2022-02-04,68594.0,110886.0,212930.0
2022-02-05,9259.0,14090.0,38545.0
2022-02-06,6453.0,9287.0,34377.0
2022-02-07,79669.0,117673.0,231344.0
2022-02-08,94689.0,144262.0,272225.0
2022-02-09,91296.0,142831.0,267745.0
2022-02-10,89400.0,140999.0,255093.0
2022-02-11,73908.0,122857.0,216113.0
2022-02-12,10647.0,15730.0,35363.0
2022-02-13,7096.0,10466.0,30848.0
2022-02-14,84016.0,134561.0,230500.0
2022-02-15,92403.0,148930.0,250747.0
2022-02-16,87080.0,152002.0,259401.0
2022-02-17,85276.0,151023.0,265610.0
2022-02-18,73153.0,134029.0,223398.0
2022-02-19,8978.0,15379.0,42864.0
2022-02-20,7288.0,9469.0,34442.0
2022-02-21,51488.0,90222.0,155301.0
2022-02-22,77530.0,141098.0,238062.0
2022-02-23,87873.0,154341.0,254297.0
2022-02-24,82920.0,145480.0,251615.0
2022-02-25,72617.0,133355.0,211558.0
2022-02-26,9728.0,17089.0,50234.0
2022-02-27,8343.0,13434.0,47176.0
2022-02-28,74610.0,129840.0,229622.0
2022-03-01,85034.0,151647.0,241416.0
2022-03-02,90693.0,158848.0,260637.0
2022-03-03,94655.0,169873.0,258112.0
2022-03-04,79774.0,140200.0,220534.0
2022-03-05,12161.0,17029.0,51757.0
2022-03-06,7375.0,12229.0,42313.0
2022-03-07,90541.0,147200.0,244889.0
2022-03-08,99658.0,162755.0,271870.0
2022-03-09,109885.0,175981.0,283269.0
2022-03-10,103406.0,176003.0,284880.0
2022-03-11,92386.0,147852.0,247717.0
2022-03-12,13993.0,21774.0,67385.0
2022-03-13,8637.0,14826.0,57881.0
2022-03-14,96350.0,160157.0,278036.0
2022-03-15,105498.0,171096.0,300902.0
2022-03-16,106185.0,161240.0,277196.0
2022-03-17,95723.0,145780.0,262894.0
2022-03-18,93599.0,128536.0,222703.0
2022-03-19,13494.0,17651.0,65406.0
2022-03-20,10229.0,12899.0,59894.0
2022-03-21,90502.0,140295.0,262286.0
2022-03-22,102489.0,157403.0,290022.0
2022-03-23,103688.0,156506.0,291169.0
2022-03-24,90019.0,145255.0,257192.0
2022-03-25,88740.0,147773.0,226105.0
2022-03-26,11105.0,14676.0,44591.0
2022-03-27,8687.0,12417.0,43575.0
2022-03-28,102541.0,151825.0,256686.0
2022-03-29,99052.0,157765.0,268918.0
2022-03-30,99110.0,161101.0,268700.0
2022-03-31,98324.0,158386.0,264319.0
2022-04-01,85345.0,139977.0,230100.0
2022-04-02,11991.0,16500.0,49687.0
2022-04-03,7540.0,11188.0,42741.0
2022-04-04,91361.0,149927.0,254355.0
2022-04-05,99182.0,159810.0,268592.0
2022-04-06,95740.0,149875.0,259384.0
2022-04-07,110054.0,179380.0,282613.0
2022-04-08,83261.0,153534.0,230974.0
2022-04-09,11651.0,22070.0,58316.0
2022-04-10,9428.0,17783.0,50316.0
2022-04-11,100466.0,165368.0,253170.0
2022-04-12,107324.0,183435.0,283114.0
2022-04-13,102991.0,170996.0,271132.0
2022-04-14,94230.0,164982.0,254517.0
2022-04-15,73867.0,118432.0,166201.0
2022-04-16,11357.0,16810.0,47994.0
2022-04-17,6974.0,13250.0,43714.0
2022-04-18,80919.0,136069.0,188452.0
2022-04-19,103156.0,168986.0,263294.0
2022-04-20,104205.0,173391.0,275480.0
2022-04-21,99884.0,171329.0,268064.0
2022-04-22,86921.0,145844.0,233672.0
2022-04-23,10840.0,16961.0,49598.0
2022-04-24,11758.0,18605.0,49389.0
2022-04-25,95268.0,159328.0,258427.0
2022-04-26,115986.0,186064.0,298500.0
2022-04-27,104175.0,174064.0,286799.0
2022-04-28,104939.0,175959.0,270053.0
2022-04-29,86101.0,152700.0,225679.0
2022-04-30,12296.0,14721.0,44212.0
2022-05-01,8991.0,12761.0,42707.0
2022-05-02,79040.0,135177.0,218799.0
2022-05-03,96374.0,152665.0,248759.0
2022-05-04,99733.0,164829.0,257127.0
2022-05-05,105224.0,172807.0,254224.0
2022-05-06,92504.0,157784.0,222457.0
2022-05-07,17702.0,25505.0,53133.0
2022-05-08,6811.0,12113.0,35734.0
2022-05-09,98972.0,165677.0,257419.0
2022-05-10,105290.0,173720.0,268334.0
2022-05-11,105075.0,178238.0,267149.0
2022-05-12,98742.0,177590.0,268035.0
2022-05-13,84018.0,157694.0,226039.0
2022-05-14,10919.0,21300.0,46649.0
2022-05-15,10224.0,17062.0,47120.0
2022-05-16,94416.0,177994.0,258278.0
2022-05-17,107583.0,191540.0,288409.0
2022-05-18,118402.0,205219.0,284575.0
2022-05-19,115644.0,190789.0,280836.0
2022-05-20,99569.0,161008.0,231096.0
2022-05-21,14301.0,19401.0,46542.0
2022-05-22,12003.0,17819.0,43876.0
2022-05-23,105287.0,165031.0,236610.0
2022-05-24,125024.0,197960.0,274912.0
2022-05-25,115339.0,189809.0,268698.0
2022-05-26,95896.0,165621.0,245230.0
2022-05-27,84633.0,153541.0,207291.0
2022-05-28,12226.0,17710.0,43598.0
2022-05-29,11593.0,16075.0,42697.0
2022-05-30,66663.0,128912.0,172985.0
2022-05-31,113520.0,199519.0,264930.0
2022-06-01,110424.0,187416.0,279871.0
2022-06-02,111850.0,186785.0,282108.0
2022-06-03,84623.0,141578.0,234626.0
2022-06-04,14128.0,20733.0,38816.0
2022-06-05,11921.0,15723.0,30037.0
2022-06-06,92116.0,149676.0,231234.0
2022-06-07,115497.0,176949.0,275235.0
2022-06-08,109800.0,177316.0,277429.0
2022-06-09,118377.0,192113.0,267259.0
2022-06-10,92804.0,157616.0,229641.0
2022-06-11,10932.0,17399.0,33046.0
2022-06-12,9120.0,14311.0,29562.0
2022-06-13,104642.0,168486.0,250350.0
2022-06-14,112292.0,183377.0,284201.0
2022-06-15,110237.0,183881.0,283331.0
2022-06-16,106738.0,168016.0,264120.0
2022-06-17,80591.0,137180.0,214530.0
2022-06-18,10781.0,14236.0,31221.0
2022-06-19,10338.0,13471.0,30344.0
2022-06-20,64469.0,114855.0,177329.0
2022-06-21,104432.0,170099.0,261165.0
2022-06-22,126024.0,199614.0,277694.0
2022-06-23,117112.0,190608.0,274789.0
2022-06-24,90528.0,146879.0,231243.0
2022-06-25,10900.0,15210.0,34997.0
2022-06-26,12485.0,17003.0,38265.0
2022-06-27,108864.0,163371.0,260666.0
2022-06-28,130640.0,195638.0,290945.0
2022-06-29,125860.0,192331.0,302748.0
2022-06-30,100726.0,165873.0,269299.0
2022-07-01,80945.0,124787.0,192402.0
2022-07-02,9912.0,12902.0,28621.0
2022-07-03,8980.0,13818.0,31210.0
2022-07-04,57758.0,89611.0,149647.0
2022-07-05,99423.0,160782.0,256140.0
2022-07-06,109125.0,167647.0,280312.0
2022-07-07,99760.0,166973.0,272561.0
2022-07-08,92112.0,151115.0,231766.0
2022-07-09,11848.0,17505.0,35345.0
2022-07-10,8914.0,14916.0,30493.0
2022-07-11,109902.0,167785.0,270946.0
2022-07-12,117518.0,178516.0,283704.0
2022-07-13,112586.0,172196.0,290167.0
2022-07-14,111702.0,178954.0,275426.0
2022-07-15,101715.0,160611.0,239356.0
2022-07-16,11708.0,16298.0,32311.0
2022-07-17,11835.0,18298.0,34372.0
2022-07-18,113867.0,174666.0,278221.0
2022-07-19,122710.0,188571.0,311634.0
2022-07-20,130447.0,192556.0,321469.0
2022-07-21,123858.0,181734.0,298421.0
2022-07-22,0.0,0.0,0.0
2022-07-23,12607.0,17909.0,34611.0
2022-07-24,9814.0,16078.0,33532.0
2022-07-25,113730.0,174951.0,284587.0
2022-07-26,124131.0,190706.0,318037.0
2022-07-27,124812.0,199893.0,315667.0
2022-07-28,131333.0,200442.0,308118.0
2022-07-29,104691.0,163530.0,254274.0
2022-07-30,14886.0,20950.0,46080.0
2022-07-31,10480.0,17826.0,42706.0
2022-08-01,118749.0,173028.0,269972.0
2022-08-02,135402.0,201349.0,308315.0
2022-08-03,133779.0,201279.0,317643.0
2022-08-04,127438.0,196221.0,303174.0
2022-08-05,99074.0,156167.0,243171.0
2022-08-06,14282.0,19640.0,39028.0
2022-08-07,11576.0,17128.0,35161.0
2022-08-08,120076.0,180382.0,282112.0
2022-08-09,127818.0,196118.0,314199.0
2022-08-10,129581.0,192646.0,301307.0
2022-08-11,128725.0,191748.0,278620.0
2022-08-12,108969.0,167700.0,243071.0
2022-08-13,13087.0,18102.0,33320.0
2022-08-14,10952.0,16263.0,35289.0
2022-08-15,106978.0,163419.0,264931.0
2022-08-16,128842.0,197173.0,322932.0
2022-08-17,133420.0,207500.0,310642.0
2022-08-18,119214.0,196939.0,299153.0
2022-08-19,107832.0,169790.0,260430.0
2022-08-20,13335.0,18594.0,37440.0
2022-08-21,10137.0,16631.0,35439.0
2022-08-22,126511.0,193478.0,301815.0
2022-08-23,128627.0,204491.0,313511.0
2022-08-24,136739.0,210032.0,327095.0
2022-08-25,138588.0,211762.0,316033.0
2022-08-26,112567.0,171071.0,257690.0
2022-08-27,13812.0,18559.0,39390.0
2022-08-28,10387.0,15928.0,33324.0
2022-08-29,113728.0,181204.0,286219.0
2022-08-30,126506.0,201032.0,325560.0
2022-08-31,130339.0,206717.0,319290.0
2022-09-01,122045.0,196176.0,308998.0
2022-09-02,99010.0,163511.0,235597.0
2022-09-03,13044.0,16891.0,34255.0
2022-09-04,11472.0,14693.0,35104.0
2022-09-05,62356.0,102582.0,156842.0
2022-09-06,119257.0,190724.0,285428.0
2022-09-07,128110.0,202467.0,298089.0
2022-09-08,133189.0,208939.0,322149.0
2022-09-09,116330.0,180414.0,262244.0
2022-09-10,13829.0,18687.0,37864.0
2022-09-11,11221.0,17484.0,38720.0
2022-09-12,116518.0,183575.0,290223.0
2022-09-13,140958.0,216121.0,336788.0
2022-09-14,142569.0,220955.0,335452.0
2022-09-15,129832.0,208107.0,332687.0
2022-09-16,102420.0,181192.0,282899.0
2022-09-17,12231.0,22068.0,45044.0
2022-09-18,10504.0,19814.0,42246.0
2022-09-19,109135.0,185530.0,289370.0
2022-09-20,128737.0,220449.0,335895.0
2022-09-21,130308.0,210413.0,322660.0
2022-09-22,126658.0,202619.0,321924.0
2022-09-23,97786.0,167060.0,264175.0
2022-09-24,13475.0,20135.0,42341.0
2022-09-25,9858.0,15917.0,32762.0
2022-09-26,113932.0,195916.0,310402.0
2022-09-27,124481.0,214373.0,328615.0
2022-09-28,122058.0,225223.0,342166.0
2022-09-29,121548.0,212715.0,345756.0
2022-09-30,104273.0,169168.0,254956.0
2022-10-01,15379.0,22230.0,40777.0
2022-10-02,10617.0,17652.0,36747.0
2022-10-03,107445.0,190289.0,274843.0
2022-10-04,122869.0,208597.0,310758.0
2022-10-05,124520.0,202274.0,298990.0
2022-10-06,127682.0,206948.0,324238.0
2022-10-07,116425.0,182334.0,266158.0
2022-10-08,20617.0,24210.0,46656.0
2022-10-09,14993.0,18364.0,39727.0
2022-10-10,128721.0,166198.0,235282.0
2022-10-11,139481.0,219654.0,326420.0
2022-10-12,136192.0,224951.0,333862.0
2022-10-13,131470.0,220817.0,341413.0
2022-10-14,114526.0,192035.0,310566.0
2022-10-15,14447.0,21377.0,46748.0
2022-10-16,11290.0,17862.0,36770.0
2022-10-17,128324.0,209573.0,313408.0
2022-10-18,139059.0,225006.0,339142.0
2022-10-19,132627.0,214559.0,336209.0
2022-10-20,120368.0,207671.0,329351.0
2022-10-21,109876.0,182004.0,287840.0
2022-10-22,12122.0,20418.0,44731.0
2022-10-23,12089.0,18610.0,44164.0
2022-10-24,111977.0,200929.0,316105.0
2022-10-25,132819.0,227130.0,365082.0
2022-10-26,133106.0,228146.0,362451.0
2022-10-27,127554.0,229117.0,361566.0
2022-10-28,115498.0,199497.0,311121.0
2022-10-29,13313.0,22167.0,55835.0
2022-10-30,9757.0,17320.0,46773.0
2022-10-31,111528.0,201259.0,324041.0
2022-11-01,116735.0,216078.0,329377.0
2022-11-02,133744.0,235718.0,361327.0
2022-11-03,124201.0,229460.0,358558.0
2022-11-04,113405.0,204767.0,305030.0
2022-11-05,12888.0,22655.0,51272.0
2022-11-06,11786.0,21766.0,44465.0
2022-11-07,124069.0,216145.0,334679.0
2022-11-08,131950.0,240558.0,376068.0
2022-11-09,150582.0,259178.0,375337.0
2022-11-10,133433.0,241860.0,359314.0
2022-11-11,87867.0,160680.0,234653.0
2022-11-12,10910.0,21849.0,42589.0
2022-11-13,12012.0,22742.0,41982.0
2022-11-14,121758.0,223358.0,327738.0
2022-11-15,138891.0,245012.0,363088.0
2022-11-16,136983.0,242882.0,369007.0
2022-11-17,132819.0,245216.0,389156.0
2022-11-18,117504.0,215944.0,331874.0
2022-11-19,22027.0,30276.0,60272.0
2022-11-20,11673.0,21262.0,42482.0
2022-11-21,114499.0,212702.0,349856.0
2022-11-22,137909.0,241267.0,368187.0
2022-11-23,122494.0,224536.0,340478.0
2022-11-24,83283.0,161702.0,239137.0
2022-11-25,61418.0,122857.0,181481.0
2022-11-26,8563.0,16582.0,31916.0
2022-11-27,9858.0,19012.0,36230.0
2022-11-28,108527.0,212147.0,327217.0
2022-11-29,130733.0,239317.0,384597.0
2022-11-30,134984.0,245645.0,380931.0
2022-12-01,126965.0,235339.0,371288.0
2022-12-02,114406.0,213212.0,316782.0
2022-12-03,18323.0,30542.0,61405.0
2022-12-04,11101.0,20877.0,46733.0
2022-12-05,118020.0,218291.0,336425.0
2022-12-06,125212.0,242580.0,388747.0
2022-12-07,125692.0,233227.0,393395.0
2022-12-08,127588.0,222874.0,361712.0
2022-12-09,105659.0,195563.0,308577.0
2022-12-10,16034.0,25796.0,50280.0
2022-12-11,10877.0,21334.0,42356.0
2022-12-12,119333.0,213562.0,325348.0
2022-12-13,132030.0,224593.0,361381.0
2022-12-14,137403.0,225452.0,371637.0
2022-12-15,132679.0,226881.0,353876.0
2022-12-16,117081.0,195551.0,309129.0
2022-12-17,17054.0,28700.0,52839.0
2022-12-18,10133.0,20198.0,42611.0
2022-12-19,106800.0,186297.0,293367.0
2022-12-20,122835.0,204608.0,310765.0
2022-12-21,109666.0,189314.0,288105.0
2022-12-22,94188.0,163537.0,257312.0
2022-12-23,59642.0,102015.0,157736.0
2022-12-24,9444.0,15805.0,31262.0
2022-12-25,6561.0,11880.0,27591.0
2022-12-26,26921.0,50000.0,76407.0
2022-12-27,50254.0,84085.0,135225.0
2022-12-28,62204.0,98914.0,149010.0
2022-12-29,59497.0,90162.0,143295.0
2022-12-30,40735.0,66166.0,104726.0
2022-12-31,8537.0,13231.0,29025.0
2023-01-01,7480.0,13070.0,29247.0
2023-01-02,34032.0,57303.0,103697.0
2023-01-03,108765.0,177778.0,285607.0
2023-01-04,112883.0,195338.0,314678.0
2023-01-05,121111.0,199655.0,328630.0
2023-01-06,98071.0,175256.0,270585.0
2023-01-07,18625.0,27010.0,49984.0
2023-01-08,10226.0,18797.0,41493.0
2023-01-09,116145.0,204456.0,321842.0
2023-01-10,135931.0,226066.0,371869.0
2023-01-11,142928.0,232979.0,372583.0
2023-01-12,137418.0,223012.0,352326.0
2023-01-13,125387.0,200435.0,310679.0
2023-01-14,19100.0,28439.0,51567.0
2023-01-15,11952.0,20082.0,42628.0
2023-01-16,85860.0,143931.0,224697.0
2023-01-17,128481.0,217744.0,335557.0
2023-01-18,137015.0,230943.0,347016.0
2023-01-19,137836.0,223293.0,336267.0
2023-01-20,117209.0,194113.0,299122.0
2023-01-21,15831.0,24488.0,46264.0
2023-01-22,11619.0,19643.0,40407.0
2023-01-23,112120.0,196606.0,309508.0
2023-01-24,128944.0,229916.0,355352.0
2023-01-25,126958.0,235518.0,356426.0
2023-01-26,124256.0,223205.0,337548.0
2023-01-27,113351.0,195176.0,301313.0
2023-01-28,25828.0,36414.0,54602.0
2023-01-29,20053.0,30745.0,49099.0
2023-01-30,132192.0,227647.0,328878.0
2023-01-31,151086.0,254319.0,368418.0
2023-02-01,152332.0,251201.0,401624.0
2023-02-02,150168.0,243422.0,371347.0
2023-02-03,124798.0,208161.0,326842.0
2023-02-04,19968.0,29768.0,55627.0
2023-02-05,9299.0,19805.0,43535.0
2023-02-06,130089.0,223637.0,353106.0
2023-02-07,158198.0,260815.0,405119.0
2023-02-08,142953.0,240519.0,397857.0
2023-02-09,145682.0,243224.0,384483.0
2023-02-10,128003.0,216017.0,331950.0
2023-02-11,17152.0,28222.0,50646.0
2023-02-12,12880.0,22525.0,45747.0
2023-02-13,127350.0,226110.0,339883.0
2023-02-14,134654.0,239175.0,384591.0
2023-02-15,142054.0,253130.0,381528.0
2023-02-16,154986.0,255248.0,380900.0
2023-02-17,140881.0,244586.0,350161.0
2023-02-18,18930.0,33173.0,59881.0
2023-02-19,11333.0,23072.0,47623.0
2023-02-20,93815.0,150538.0,231558.0
2023-02-21,142481.0,243986.0,360897.0
2023-02-22,152791.0,259737.0,405032.0
2023-02-23,159989.0,257286.0,405660.0
2023-02-24,136460.0,221276.0,380458.0
2023-02-25,25453.0,35465.0,75395.0
2023-02-26,15258.0,24404.0,56238.0
2023-02-27,100774.0,188831.0,321458.0
2023-02-28,101553.0,206147.0,354677.0
2023-03-01,134458.0,238111.0,414403.0
2023-03-02,145706.0,248109.0,435368.0
2023-03-03,132650.0,227368.0,380155.0
2023-03-04,21670.0,35218.0,66116.0
2023-03-05,14098.0,24859.0,51217.0
2023-03-06,137317.0,245052.0,416327.0
2023-03-07,152742.0,272357.0,465404.0
2023-03-08,140830.0,255522.0,426998.0
2023-03-09,150295.0,262543.0,463483.0
2023-03-10,136626.0,241242.0,403294.0
2023-03-11,21805.0,38027.0,70490.0
2023-03-12,15079.0,26943.0,59143.0
2023-03-13,148571.0,262102.0,448062.0
2023-03-14,152534.0,279774.0,470054.0
2023-03-15,152226.0,269439.0,466023.0
2023-03-16,153086.0,271589.0,458951.0
2023-03-17,116944.0,191977.0,344041.0
2023-03-18,16320.0,24839.0,51773.0
2023-03-19,14732.0,23825.0,62124.0
2023-03-20,129520.0,234409.0,415831.0
2023-03-21,143662.0,258680.0,458185.0
2023-03-22,146044.0,263607.0,462237.0
2023-03-23,141886.0,253938.0,445354.0
2023-03-24,120905.0,219841.0,371161.0
2023-03-25,15574.0,28715.0,55598.0
2023-03-26,13267.0,23280.0,59485.0
2023-03-27,135445.0,244690.0,418656.0
2023-03-28,148286.0,266026.0,469283.0
2023-03-29,144093.0,247161.0,445651.0
2023-03-30,155768.0,254847.0,461252.0
2023-03-31,121843.0,224764.0,379476.0
2023-04-01,18864.0,31217.0,57686.0
2023-04-02,15975.0,25222.0,58236.0
2023-04-03,141880.0,255787.0,443629.0
2023-04-04,148462.0,269875.0,460030.0
2023-04-05,127109.0,238256.0,402362.0
2023-04-06,131423.0,242532.0,420186.0
2023-04-07,92959.0,154567.0,283545.0
2023-04-08,13530.0,23720.0,44712.0
2023-04-09,13069.0,21176.0,48924.0
2023-04-10,100178.0,198737.0,325348.0
2023-04-11,151277.0,258723.0,440467.0
2023-04-12,153733.0,258321.0,411891.0
2023-04-13,150341.0,253959.0,413833.0
2023-04-14,125191.0,232476.0,360702.0
2023-04-15,18712.0,26994.0,47625.0
2023-04-16,15966.0,24521.0,59395.0
2023-04-17,137079.0,254406.0,397800.0
2023-04-18,135892.0,269326.0,431612.0
2023-04-19,134312.0,271194.0,416214.0
2023-04-20,122276.0,257755.0,398116.0
2023-04-21,104341.0,217329.0,326334.0
2023-04-22,16244.0,30799.0,52482.0
2023-04-23,20660.0,33521.0,65902.0
2023-04-24,123354.0,261652.0,402605.0
2023-04-25,124855.0,286088.0,430683.0
2023-04-26,123110.0,292173.0,420583.0
2023-04-27,123008.0,294702.0,422806.0
2023-04-28,111638.0,245218.0,358792.0
2023-04-29,16255.0,34123.0,54596.0
2023-04-30,15465.0,26951.0,60906.0
2023-05-01,78326.0,162408.0,276651.0
2023-05-02,116799.0,247519.0,396367.0
2023-05-03,120999.0,244360.0,401543.0
2023-05-04,117631.0,241637.0,403240.0
2023-05-05,106476.0,227938.0,350231.0
2023-05-06,19400.0,32295.0,55259.0
2023-05-07,16724.0,26859.0,58135.0
2023-05-08,120679.0,240963.0,377183.0
2023-05-09,132657.0,275036.0,418112.0
2023-05-10,119810.0,270120.0,406133.0
2023-05-11,133345.0,281897.0,438542.0
2023-05-12,108873.0,226585.0,362036.0
2023-05-13,15369.0,32660.0,55476.0
2023-05-14,16710.0,31114.0,65810.0
2023-05-15,126138.0,247481.0,414737.0
2023-05-16,131969.0,261896.0,423651.0
2023-05-17,132810.0,262692.0,433776.0
2023-05-18,114911.0,228360.0,390708.0
2023-05-19,107364.0,217119.0,351884.0
2023-05-20,16555.0,34616.0,54866.0
2023-05-21,14639.0,28383.0,66933.0
2023-05-22,115052.0,204338.0,362478.0
2023-05-23,130838.0,270154.0,444459.0
2023-05-24,127584.0,263849.0,445307.0
2023-05-25,128215.0,266572.0,418781.0
2023-05-26,102314.0,218948.0,342506.0
2023-05-27,14659.0,29724.0,47243.0
2023-05-28,15461.0,27096.0,61175.0
2023-05-29,67432.0,141151.0,230676.0
2023-05-30,124537.0,248284.0,416305.0
2023-05-31,137377.0,269744.0,442224.0
2023-06-01,137832.0,266802.0,433153.0
2023-06-02,119251.0,233718.0,360727.0
2023-06-03,16476.0,31842.0,55392.0
2023-06-04,16431.0,24773.0,64055.0
2023-06-05,124343.0,251425.0,422485.0
2023-06-06,130508.0,265167.0,441973.0
2023-06-07,129924.0,267451.0,450345.0
2023-06-08,137309.0,261536.0,426767.0
2023-06-09,117514.0,221300.0,360390.0
2023-06-10,15435.0,27152.0,50202.0
2023-06-11,16218.0,24670.0,57779.0
